Sent_id,sentence,term1,b1,e1,term2,b2,e2,cause sentence-relation score,sentence clarity,cause crowd training score for 0.1 neg/pos thresh,cause crowd training score for 0.2 neg/pos thresh,cause crowd training score for 0.3 neg/pos thresh,cause crowd training score for 0.4 neg/pos thresh,cause crowd training score for 0.5 neg/pos thresh,cause crowd training score for 0.6 neg/pos thresh,cause crowd training score for 0.7 neg/pos thresh,cause crowd training score for 0.8 neg/pos thresh,cause crowd training score for 0.9 neg/pos thresh,cause baseline training score,cause single training score,distant supervision term1,distant supervision term2,UMLS seed relation
901789,Prodromal sore throat and diffuse ADENOPATHY suggest INFECTIOUS MONONUCLEOSIS rather than viral hepatitis.,ADENOPATHY,34,43,INFECTIOUS MONONUCLEOSIS,53,77,0.9773555549,0.9773555549,0.996225925816667,0.99575416654375,0.995147618907143,0.994338888725,0.99320666647,0.9915083330875,0.98867777745,0.983016666175,0.96603333235,1,1,ADENOPATHY,INFECTIOUS MONONUCLEOSIS,RO-disease_has_finding
901790,One of them is LYMPHANGIOMATOSIS --DIFFUSE LESIONS characterized primarily by an increased number of complex anastomosing lymphatic channels in which dilatation is secondary phenomenon,DIFFUSE LESIONS,35,50,LYMPHANGIOMATOSIS,15,32,0.4931969619,0.4931969619,0.915532826983333,0.90497443035625,0.891399348978571,0.873299240475,-0.85204091143,-0.876700759525,-0.894314936735714,-0.90752556964375,-0.91780050635,1,1,DIFFUSE LESIONS,LYMPHANGIOMATOSIS,RO-disease_has_finding
901792,"A combination of cytomorphology and the morphometric variables assessed in this study can yield useful information on the cytologic state of endometrium, with special reference to the possible differentiation of the group of hyperplasia without ATYPIA from the group of adenocarcinoma and ATYPICAL HYPERPLASIA",ATYPIA,245,250,ATYPICAL HYPERPLASIA,289,309,0,0.5897678246,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,ATYPIA,ATYPICAL HYPERPLASIA,RO-disease_has_finding
901798,"Compared with polypoid adenomas of similar size, FLAT ADENOMAS show a higher frequency of HIGH GRADE DYSPLASIA and rapid submucosal invasion.",HIGH GRADE DYSPLASIA,90,109,FLAT ADENOMAS,49,62,0.9743911957,0.9743911957,0.99573186595,0.99519834919375,0.994512399078571,0.993597798925,0.99231735871,0.9903966983875,0.98719559785,0.980793396775,0.96158679355,1,1,DYSPLASIA,FLAT ADENOMAS,RO-disease_has_finding
901809,The histogenesis of these tumours is discussed and it is suggested that the SARCOMATOUS COMPONENT of a CARCINOSARCOMA may be derived from malignant epithelial cells by a process of mesenchymal metaplasia with a switch in intermediate filament type.,SARCOMATOUS COMPONENT,76,97,CARCINOSARCOMA,103,117,0.1924500897,0.9622504486,0.865408348283333,-0.855662432725,-0.90377495515,-0.9278312163625,-0.94226497309,-0.951887477575,-0.958760695064286,-0.96391560818125,-0.96792498505,1,-1,SARCOMATOUS COMPONENT,CARCINOSARCOMA,RO-disease_has_finding
901833,"The elderly with INFECTIOUS MONONUCLEOSIS had significantly fewer occurrences of pharyngitis, LYMPHADENOPATHY, and splenomegaly when compared with young adults",LYMPHADENOPATHY,94,109,INFECTIOUS MONONUCLEOSIS,17,41,0.9534625892,0.9534625892,0.992243764866667,0.991274235475,0.990027697685714,0.9883656473,0.98603877676,0.98254847095,0.9767312946,0.9650969419,0.9301938838,1,1,LYMPHADENOPATHY,INFECTIOUS MONONUCLEOSIS,RO-disease_has_finding
901839,"ONCOGENIC OSTEOMALACIA is a syndrome characterized by PHOSPHATURIA hypophosphatemia, reduced vitamin D levels, and osteomalacia.",PHOSPHATURIA,54,65,ONCOGENIC OSTEOMALACIA,0,22,0.9830783046,0.9830783046,0.997179717433333,0.9968271821125,0.996373922414286,0.99576957615,0.99492349138,0.993654364225,0.9915391523,0.98730872845,0.9746174569,1,1,PHOSPHATURIA,ONCOGENIC OSTEOMALACIA,RO-disease_has_finding
901841,Post mortem analyses in affected patients have revealed haemophagocytosis similar to that found in patients with HAEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS (HLH); such HAEMOPHAGOCYTOSIS could be a very prominent post mortem feature in H5N1 infection.,HAEMOPHAGOCYTOSIS,161,177,HAEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS,113,148,0.4472135955,0.7453559925,0.907868932583333,0.89635254915625,0.881545770464286,0.861803398875,-0.86583592135,-0.888196601125,-0.90416851525,-0.91614745084375,-0.92546440075,1,-1,HAEMOPHAGOCYTOSIS,HAEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS,RO-disease_has_finding
901842,"It is suggested that in any case of PERSISTENT UNEXPLAINED PAIN of the wrist or clinical symptoms resembling those of tenosynovitis, OSTEOID OSTEOMA OF THE STYLOID process of the radius or of the carpal bones should also be included in the differential diagnosis.",PERSISTENT UNEXPLAINED PAIN,36,62,OSTEOID OSTEOMA OF THE STYLOID,133,163,0.9701425001,0.9701425001,0.995023750016667,0.99440171876875,0.993601964307143,0.992535625025,0.99104275003,0.9888034375375,0.98507125005,0.977606875075,0.95521375015,1,1,PAIN,OSTEOID OSTEOMA,RO-disease_has_finding
901845,"GRANULOCYTIC SARCOMAS (GS) are EXTRAMEDULLARY TUMOUR MASSES OF IMMATURE MYELOID cells, also known as chloroma and extramedullary myeloid cell tumour.",EXTRAMEDULLARY TUMOUR MASSES OF IMMATURE MYELOID,31,78,GRANULOCYTIC SARCOMAS (GS),0,26,0.260377822,0.9113223769,0.876729637,0.861320841625,-0.869811089,-0.90235831675,-0.9218866534,-0.9349055445,-0.944204752428571,-0.951179158375,-0.956603696333333,1,-1,MASSES,GRANULOCYTIC SARCOMAS,RO-disease_has_finding
901848,In the diagnosis of OSTEOID OSTEOMA a history of relief of PAIN with aspirin is important.,PAIN,59,62,OSTEOID OSTEOMA,20,35,0.8307471607,0.8307471607,0.97179119345,0.96826509263125,0.963731534435714,0.957686790175,0.94922414821,0.9365301852625,0.91537358035,0.873060370525,-0.861542139883333,1,-1,PAIN,OSTEOID OSTEOMA,RO-disease_has_finding
901858,PRECOCIOUS PUBERTY in girls with MCCUNE-ALBRIGHT SYNDROME has been attributed in some cases to early activation of the hypothalamic-pituitary-gonadal axis and in other cases to sex steroid secretion by apparently autonomous ovarian cysts,PRECOCIOUS PUBERTY,0,18,MCCUNE-ALBRIGHT SYNDROME,33,57,0.9091372901,0.9091372901,0.984856215016667,0.98296324189375,0.980529419307143,0.977284322525,0.97274118703,0.9659264837875,0.95456864505,0.931852967575,0.86370593515,1,-1,PRECOCIOUS PUBERTY,MCCUNE-ALBRIGHT SYNDROME,RO-disease_has_finding
901863,Generalized lymphadenopathy and FEVER appeared and the patient was diagnosed as MULTICENTRIC CASTLEMAN'S DISEASE (MCD) at 40 years of age,FEVER,32,37,MULTICENTRIC CASTLEMAN'S DISEASE,80,112,0.979957887,0.979957887,0.996659647833333,0.9962421038125,0.9957052615,0.99498947175,0.9939873661,0.992484207625,0.9899789435,0.98496841525,0.9699368305,1,1,FEVER,MULTICENTRIC CASTLEMAN'S DISEASE,RO-disease_has_finding
901864,"More recent evidence suggests that HIV positive women with ASC US or LSIL have similar rates of HIGH GRADE CERVICAL DYSPLASIA to HIV negative women, although a trend towards increased rates of CIN II or worse was observed among women with worsening immunosuppression ( 74.",HIGH GRADE CERVICAL DYSPLASIA,96,124,LSIL,69,73,0.7216878365,0.7216878365,0.953614639416667,0.94781646934375,0.94036167925,0.930421959125,0.91650635095,0.8956329386875,0.86084391825,-0.86468353065625,-0.879718693916667,1,-1,DYSPLASIA,LSIL,RO-disease_has_finding
901872,This case fulfills all the criteria of an MMMT in having a carcinomatous and a SARCOMATOUS COMPONENT but differs from cases of MMMT in women in that the sarcomatous component had decidualized.,SARCOMATOUS COMPONENT,79,99,MMMT,42,46,0.5,0.6666666667,0.916666666666667,0.90625,0.892857142857143,0.875,0.85,-0.875,-0.892857142857143,-0.90625,-0.916666666666667,1,-1,SARCOMATOUS COMPONENT,MMMT,RO-disease_has_finding
901883,"Cellular changes consistent with HPV, MILD DYSPLASIA and CIN 1 are combined within the category of LSIL",MILD DYSPLASIA,38,51,LSIL,99,103,0,0.7120689949,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,DYSPLASIA,LSIL,RO-disease_has_finding
901897,"On the basis of progressive hyperferritinemia (1323 ng/ml), anemia (hemoglobin: 5.2 g/dl), hypertriglyceridemia (547 mg/dl) and increased LDH (1063 IU/l) with HEMOPHAGOCYTOSIS in the bone marrow, HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS was diagnosed.",HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS,196,230,HEMOPHAGOCYTOSIS,159,174,0.4522670169,0.7537783614,0.908711169483333,0.89730006566875,0.882628646478571,0.863066754225,-0.86431989493,-0.886933245775,-0.903085639235714,-0.91519993433125,-0.92462216385,1,1,HEMOPHAGOCYTOSIS,HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS,RO-disease_has_finding
901900,"Painless LYMPHADENOPATHY can also result from INFECTIOUS MONONUCLEOSIS toxoplasmosis, cytomegalovirus, or leukemia.",LYMPHADENOPATHY,9,23,INFECTIOUS MONONUCLEOSIS,46,70,1,1,1,1,1,1,1,1,1,1,1,1,1,LYMPHADENOPATHY,INFECTIOUS MONONUCLEOSIS,RO-disease_has_finding
901903,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,13,33,HYPERTENSIVE ENCEPHALOPATHY,45,71,0.9630868247,0.9630868247,0.993847804116667,0.99307877963125,0.992090033864286,0.990771706175,0.98892604741,0.9861575592625,0.98154341235,0.972315118525,0.94463023705,1,1,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY,RO-disease_has_finding
901905,"ESSENTIAL THROMBOCYTHEMIA (ET) in an 11-year-old dog was characterized by persistently HIGH PLATELET COUNTS (range, 4.19 X 10(6)/microliters to 4.95 X 10(6)/microliters, abnormal platelet morphology, marked megakaryocytic hyperplasia in the bone marrow, absence of circulating megakaryoblasts, and history of splenomegaly and gastrointestinal bleeding",HIGH PLATELET COUNTS,87,107,ESSENTIAL THROMBOCYTHEMIA,0,25,0.953998092,0.953998092,0.992333015333333,0.99137464225,0.990142448285714,0.988499523,0.9861994276,0.9827492845,0.976999046,0.965498569,0.930997138,1,1,HIGH PLATELET COUNTS,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
901906,A dog with a myeloproliferative disorder and THROMBOCYTOSIS had clinical signs that were consistent with a diagnosis of ESSENTIAL THROMBOCYTHEMIA,THROMBOCYTOSIS,45,59,ESSENTIAL THROMBOCYTHEMIA,120,145,0.9819805061,0.9819805061,0.996996751016667,0.99662134489375,0.996138679878571,0.995495126525,0.99459415183,0.9932426897875,0.99099025305,0.986485379575,0.97297075915,1,1,THROMBOCYTOSIS,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
901910,ANAPLASTIC ASTROCYTOMAS and glioblastomas showed progressive reduction of parenchymal positivity as ANAPLASIA increased.,ANAPLASIA,100,108,ANAPLASTIC ASTROCYTOMAS,0,23,0.6201736729,0.6201736729,0.93669561215,0.92878256366875,0.918608644192857,0.905043418225,0.88605210187,0.8575651273375,-0.867105641521429,-0.88371743633125,-0.896637721183333,1,-1,ANAPLASIA,ANAPLASTIC ASTROCYTOMAS,RO-disease_has_finding
901915,The MYELODYSPLASTIC SYNDROMES (MDS) are a family of disorders that are characterized by INEFFECTIVE HEMATOPOIESIS and evolution to acute myelogenous leukemias (AMLs) that are strikingly refractory to current therapeutic approaches.,INEFFECTIVE HEMATOPOIESIS,88,112,MYELODYSPLASTIC SYNDROMES (MDS),4,35,0.9759000729,0.9759000729,0.995983345483333,0.99548126366875,0.994835729907143,0.993975018225,0.99277002187,0.9909625273375,0.98795003645,0.981925054675,0.96385010935,1,1,INEFFECTIVE HEMATOPOIESIS,MYELODYSPLASTIC SYNDROMES,RO-disease_has_finding
901923,Pap smears were reliable in screening for CIN; 75% of patients with CIN had high grade squamous INTRAEPITHELIAL LESION (HSIL) or LSIL in Pap smears taken at the time of DYSPLASIA,DYSPLASIA,169,177,INTRAEPITHELIAL LESION (HSIL),96,125,0.7947194142,0.7947194142,0.965786569033333,0.9615098901625,0.956011303042857,0.94867985355,0.93841582426,0.923019780325,0.8973597071,-0.8509901098375,-0.8675467643,1,-1,DYSPLASIA,HSIL,RO-disease_has_finding
901928,"Pathology showed inflammatory infiltrate in the absence of an infectious agent, EMPERIPOLESIS and a positive S100 stain was consistent with ROSAI-DORFMAN DISEASE",EMPERIPOLESIS,80,93,ROSAI-DORFMAN DISEASE,140,161,0.762000762,0.762000762,0.960333460333333,0.955375142875,0.949000163285714,0.9405001905,0.9286002286,0.91075028575,0.881000381,-0.857124857125,-0.872999873,1,-1,EMPERIPOLESIS,ROSAI-DORFMAN DISEASE,RO-disease_has_finding
901939,In the case of multiple BONE METASTASES the METASTATIC LESION OF THE SKULL was clearly demonstrated by Tl 201 but not by Ga 67.,METASTATIC LESION OF THE SKULL,44,73,BONE METASTASES,24,39,0.5656854249,0.5656854249,0.927614237483333,0.91856601716875,0.90693259105,0.891421356225,0.86970562747,-0.858578643775,-0.878781694664286,-0.89393398283125,-0.90571909585,1,-1,METASTATIC LESION,BONE METASTASES,RO-disease_has_finding
901944,"In pediatric patients, CUTANEOUS INVOLVEMENT is most prevalent in the form of URTICARIA PIGMENTOSA which is typically asymptomatic or minimally so with resolution by adolescence.",CUTANEOUS INVOLVEMENT,23,43,URTICARIA PIGMENTOSA,78,98,0.6963106238,0.6963106238,0.949385103966667,0.9430582419625,0.9349237051,0.92407765595,0.90889318714,0.886116483925,-0.850790580614286,-0.8694417580375,-0.883948229366667,1,1,CUTANEOUS INVOLVEMENT,URTICARIA PIGMENTOSA,RO-disease_has_finding
901949,Primary (ESSENTIAL THROMBOCYTHAEMIA (PT) is one of the forms of PRIMARY ACQUIRED THROMBOCYTOSES,(ESSENTIAL THROMBOCYTHAEMIA (PT),8,40,PRIMARY ACQUIRED THROMBOCYTOSES,64,95,0.6255432422,0.6255432422,0.937590540366667,0.9297893579125,0.919759266185714,0.90638581055,0.88766297266,0.859578715825,-0.865955019528571,-0.8827106420875,-0.895742792966667,1,-1,THROMBOCYTOSES,ESSENTIAL) THROMBOCYTHAEMIA,RO-disease_has_finding
901958,The histological finding of PSAMMOMA BODIES is important in the diagnosis of DUODENAL SOMATOSTATINOMAS,PSAMMOMA BODIES,28,42,DUODENAL SOMATOSTATINOMAS,77,102,0.4417261043,0.8834522086,0.906954350716667,0.89532364455625,0.880369879492857,0.860431526075,-0.86748216871,-0.889568473925,-0.905344406221429,-0.91717635544375,-0.926378982616667,1,1,PSAMMOMA BODIES,SOMATOSTATINOMAS,RO-disease_has_finding
901960,"Alternatively, the disease may resemble INFECTIOUS MONONUCLEOSIS with FEVER, pharyngitis, hepatosplenomegaly, and adenopathy",FEVER,70,75,INFECTIOUS MONONUCLEOSIS,40,64,0.894427191,0.894427191,0.982404531833333,0.9802050983125,0.977377255214286,0.97360679775,0.9683281573,0.960410196625,0.9472135955,0.92082039325,-0.8509288015,1,1,FEVER,INFECTIOUS MONONUCLEOSIS,RO-disease_has_finding
901967,"CHRONIC NEUTROPHILIC LEUKAEMIA is a rare myeloproliferative disease characterised by SPLENOMEGALY sustained neutrophilia, raised vitamin B12 level and absence of the Philadelphia chromosome.",SPLENOMEGALY,85,96,CHRONIC NEUTROPHILIC LEUKAEMIA,0,30,0.9918365981,0.9918365981,0.998639433016667,0.99846936214375,0.998250699592857,0.997959149525,0.99755097943,0.9969387242875,0.99591829905,0.993877448575,0.98775489715,1,-1,SPLENOMEGALY,CHRONIC NEUTROPHILIC LEUKAEMIA,RO-disease_has_finding
901968,The case is presented of a 49 year old female who had had chronic renal insufficiency and HYPERTENSION for several years and who developed a HYPERTENSIVE CRISIS after cessation of therapy with clonidine and nadolol.,HYPERTENSIVE CRISIS,141,160,HYPERTENSION,90,101,0.9594032236,0.9594032236,0.9932338706,0.992388104425,0.991300690771429,0.9898508059,0.98782096708,0.98477620885,0.9797016118,0.9695524177,0.9391048354,1,1,HYPERTENSION,HYPERTENSIVE CRISIS,RO-disease_has_finding
901970,The results of modern neuro oncology support the pathogenetic view that GLIOBLASTOMA results from neoplastic transformation of glial elements with continuing DEDIFFERENTIATION,DEDIFFERENTIATION,158,174,GLIOBLASTOMA,72,84,0.9045340337,0.9045340337,0.984089005616667,0.98210013131875,0.979543007221429,0.976133508425,0.97136021011,0.9642002626375,0.95226701685,0.928400525275,0.85680105055,1,1,DEDIFFERENTIATION,GLIOBLASTOMA,RO-disease_has_finding
901971,"A VIRUS ASSOCIATED HEMOPHAGOCYTIC SYNDROME (VAHS) is a non neoplastic, generalized histiocytic proliferation with prominent HEMOPHAGOCYTOSIS associated with a systemic viral infection.",HEMOPHAGOCYTOSIS,124,139,VIRUS ASSOCIATED HEMOPHAGOCYTIC SYNDROME (VAHS),2,49,0.8616404369,0.8616404369,0.976940072816667,0.97405758191875,0.970351522192857,0.965410109225,0.95849213107,0.9481151638375,0.93082021845,0.896230327675,-0.856393260516667,1,-1,HEMOPHAGOCYTOSIS,HEMOPHAGOCYTIC SYNDROME,RO-disease_has_finding
901974,DPA INDUCED CICATRICIAL PEMPHIGOID is a severe disease of both MUCOUS AND CUTANEOUS INVOLVEMENT with a prognosis similar to the spontaneous disease.,MUCOUS AND CUTANEOUS INVOLVEMENT,63,94,DPA INDUCED CICATRICIAL PEMPHIGOID,0,34,0.7682212796,0.7682212796,0.961370213266667,0.956541489925,0.950333131342857,0.9420553199,0.93046638388,0.91308297985,0.8841106398,-0.855958510075,-0.871963120066667,1,-1,CUTANEOUS INVOLVEMENT,CICATRICIAL PEMPHIGOID,RO-disease_has_finding
901985,The biologic behavior of the intraepidermal component of SUPERFICIAL SPREADING MELANOMA (the RADIAL GROWTH PHASE) has been demonstrated to have significantly different properties than those of the cells in the vertical growth phase,SUPERFICIAL SPREADING MELANOMA,57,87,RADIAL GROWTH PHASE,93,112,0.3841106398,0.8962581595,0.8973517733,0.8845207449625,0.868023708528571,-0.855958510075,-0.88476680806,-0.90397234005,-0.917690577185714,-0.9279792550375,-0.935981560033333,1,1,RADIAL GROWTH PHASE,SUPERFICIAL SPREADING MELANOMA,RO-disease_has_finding
901989,"These complications may be related to chemo  or radiotherapy used in conditioning for transplantation, to immunosuppressive treatment given after transplantation and to the IMMUNODEFICIENCY associated with transplantation and the development of GVHD",IMMUNODEFICIENCY,173,188,GVHD,245,249,0.1961161351,0.9805806757,0.86601935585,-0.852912898675,-0.90194193245,-0.9264564493375,-0.94116515947,-0.950970966225,-0.957975113907143,-0.96322822466875,-0.967313977483333,1,-1,IMMUNODEFICIENCY,GVHD,RO-disease_has_finding
901991,"When accompanied by an ELEVATED PLATELET COUNT, these precursor stages may clinically mimick ESSENTIAL THROMBOCYTHEMIA because they are not recognized by the conventional criteria",ELEVATED PLATELET COUNT,23,46,ESSENTIAL THROMBOCYTHEMIA,93,118,0.3086066999,0.9258200998,0.884767783316667,0.87036375623125,0.851844292835714,-0.8842724875375,-0.90741799003,-0.922848325025,-0.933869992878571,-0.94213624376875,-0.948565550016667,1,-1,ELEVATED PLATELET COUNT,ESSENTIAL THROMBOCYTHEMIA,RO-disease_has_finding
902001,"All patients had ECZEMA on their hands; in addition, 4 had SKIN symptoms on airborne areas, i.e., wrists, neck and face.",SKIN,59,62,ECZEMA,17,23,0.1754116039,0.9647638212,0.86256860065,-0.868441297075,-0.91229419805,-0.9342206485375,-0.94737651883,-0.956147099025,-0.962411799164286,-0.96711032426875,-0.970764732683333,-1,-1,SKIN,ECZEMA,RO-disease_has_primary_anatomic_site
902019,"Anti Leu M1 antibody, which is well known to react with a human myelomonocytic antigen, was found to react with BLADDER CARCINOMA but never with the normal BLADDER EPITHELIUM.",BLADDER EPITHELIUM,156,174,BLADDER CARCINOMA,112,129,0,0.6708203932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BLADDER,BLADDER CARCINOMA,RO-disease_has_primary_anatomic_site
902026,"Ninety eight hypothyroid children without GOITER were divided into 6 groups: (i) athyreosis: RAIU low, no thyroid tissue identifiable (n = 39); (ii) hypoplasia: RAIU low, gland small, in normal position (n = 7); (iii) ectopia: RAIU low, gland in ectopic position (n = 24); (iv) THYROIDitis: TMA positive (n = 2); (v) iodine deficiency: low urinary iodine (n = 1); and (vi) cause unknown: RAIU.",GOITER,42,48,THYROID,278,285,0.6255432422,0.6255432422,0.937590540366667,0.9297893579125,0.919759266185714,0.90638581055,0.88766297266,0.859578715825,-0.865955019528571,-0.8827106420875,-0.895742792966667,-1,-1,THYROID,GOITER,RO-disease_has_primary_anatomic_site
902028,"However, the patients with extensive intestinal metaplasia of the STOMACH belong to the high risk group for the GASTRIC CANCER",STOMACH,66,72,GASTRIC CANCER,112,126,0.4850712501,0.6063390626,0.914178541683333,0.90345085939375,0.889658125021429,0.871267812525,-0.85447862497,-0.878732187475,-0.896056160692857,-0.90904914060625,-0.91915479165,-1,1,STOMACH,GASTRIC CANCER,RO-disease_has_primary_anatomic_site
902029,BC]  Specific recommendation: ? Obtain joint fluid from the affected JOINT in all cases of suspected SEPTIC ARTHRITIS,JOINT,69,73,SEPTIC ARTHRITIS,101,117,0.2626128657,0.91914503,0.877102144283333,0.86173991231875,-0.86869356715,-0.9015201753625,-0.92121614029,-0.934346783575,-0.943725814492857,-0.95076008768125,-0.95623118905,-1,-1,JOINT,SEPTIC ARTHRITIS,RO-disease_has_primary_anatomic_site
902036,"We propose, therefore, that the preferential impairment of the oxidative and secretory responses of ISLET CELLS to D glucose in this experimental model of DIABETES may be at least partly attributable to an altered transfer of reducing equivalents into the mitochondria as mediated by the glycerol phosphate shuttle.",ISLET CELLS,100,110,DIABETES,155,163,0.3086066999,0.7715167498,0.884767783316667,0.87036375623125,0.851844292835714,-0.8842724875375,-0.90741799003,-0.922848325025,-0.933869992878571,-0.94213624376875,-0.948565550016667,-1,-1,ISLET CELLS,DIABETES,RO-disease_has_primary_anatomic_site
902042,In most of the patients the STROKE came as a debut of vascular abnormalities in the BRAIN,BRAIN,84,88,STROKE,28,34,0.2407717062,0.9630868247,0.873461951033333,0.8576446949125,-0.8796141469,-0.909710610175,-0.92776848814,-0.93980707345,-0.948406062957143,-0.9548553050875,-0.9598713823,-1,-1,BRAIN,STROKE,RO-disease_has_primary_anatomic_site
902058,Cytokines produced by immune cells infiltrating PANCREATIC ISLETS are important mediators of beta cell destruction in INSULIN DEPENDENT DIABETES MELLITUS,PANCREATIC ISLETS,48,64,INSULIN DEPENDENT DIABETES MELLITUS,118,153,0.2747211279,0.6868028197,0.879120187983333,0.86401021148125,-0.86263943605,-0.8969795770375,-0.91758366163,-0.931319718025,-0.941131186878571,-0.94848978851875,-0.95421314535,-1,-1,PANCREATIC ISLETS,DIABETES MELLITUS,RO-disease_has_primary_anatomic_site
902059,The activation of the urokinase system has been observed during re epithelialization of SKIN WOUNDS and in lesions of the autoimmune BLISTERING SKIN DISEASE PEMPHIGUS,SKIN WOUNDS,88,98,BLISTERING SKIN DISEASE PEMPHIGUS,133,166,0.790569415,0.790569415,0.9650949025,0.9607317653125,0.9551220175,0.94764235375,0.9371708245,0.921463530625,0.8952847075,-0.8517682346875,-0.868238430833333,-1,1,SKIN,PEMPHIGUS,RO-disease_has_primary_anatomic_site
902065,With respect to the ATROPHIC BRAIN in cases of HYDROCEPHALUS the fronto nasal approach appeared to be the best and less traumatic way of exposing the frontal base of the skull.,ATROPHIC BRAIN,20,33,HYDROCEPHALUS,47,60,0.8846517369,0.8846517369,0.980775289483333,0.97837220066875,0.97528251505,0.971162934225,0.96539552107,0.9567444013375,0.94232586845,0.913488802675,-0.85255804385,-1,1,BRAIN,HYDROCEPHALUS,RO-disease_has_primary_anatomic_site
902066,Chemotherapy causes ALOPECIA by damaging HAIR STEM CELLS and hair follicles making the hair brittle and causing scalp hair to break off or fall out.,ALOPECIA,20,28,HAIR STEM CELLS,41,55,0.9486832981,0.9486832981,0.99144721635,0.99037811839375,0.989003563878571,0.987170824525,0.98460498943,0.9807562367875,0.97434164905,0.961512473575,0.92302494715,-1,1,HAIR,ALOPECIA,RO-disease_has_primary_anatomic_site
902071,BREAST EPITHELIAL STEM CELLS are thought to be the primary targets in the aetiology of BREAST CANCER,BREAST EPITHELIAL STEM CELLS,0,27,BREAST CANCER,87,100,0.2373563316,0.9494253266,0.872892721933333,0.857004312175,-0.8813218342,-0.91099137565,-0.92879310052,-0.9406609171,-0.949137928942857,-0.955495687825,-0.9604406114,-1,-1,BREAST,BREAST CANCER,RO-disease_has_primary_anatomic_site
902076,"Interleukin 6 (IL 6) is an attractive candidate gene for osteoporosis susceptibility, because it has effects on BONE CELLS and has been implicated in the pathogenesis of OSTEOPOROSIS",BONE CELLS,112,121,OSTEOPOROSIS,170,182,0.5298129428,0.7947194142,0.921635490466667,0.911839926775,0.8992456306,0.8824532357,0.85894388284,-0.8675467643,-0.886468655114286,-0.900660073225,-0.911697842866667,-1,-1,BONE,OSTEOPOROSIS,RO-disease_has_primary_anatomic_site
902077,"As therapeutic agents of choice in the treatment of complicated infections, glycopeptide antibiotics are often preferentially used in cases of OSTEOMYELITIS an infection located in BONE and notoriously difficult to successfully manage.",BONE,181,185,OSTEOMYELITIS,143,156,0,0.9938837347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BONE,OSTEOMYELITIS,RO-disease_has_primary_anatomic_site
902085,"Shortly after intravenous injection of 99mTechnetium pertechnetate (99mTcO4 )(200 muCi), the activity of the KNEE JOINTS was studied in patients with CLINICAL ARTHRITIS of one or both knees and compared with that in normal subjects.",KNEE JOINTS,109,119,CLINICAL ARTHRITIS,150,168,0,0.9759000729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,JOINTS,ARTHRITIS,RO-disease_has_primary_anatomic_site
