Sent_id,relation,sentence_relation_score,crowd,baseline,expert,test_partition,term1,b1,e1,term2,b2,e2,sentence,term1_UMLS,term2_UMLS,UMLS_seed_relation
500589,treat,0,-1,-1,NA,NA,HEMOPTYSIS,220,230,BRONCHIAL CARCINOMA,138,157,"A chest x-ray showing a large tumor-like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55-year old, tobacco-smoking Cambodian who consulted for HEMOPTYSIS and altered general status",HEMOPTYSIS,BRONCHIAL CARCINOMA,disease has finding
500590,treat,0,-1,-1,NA,NA,FEVER,76,89,HEPATOCELLULAR CARCINOMA,23,47,A 52-year-old man with HEPATOCELLULAR CARCINOMA was admitted with cough and FEVER,FEVER,HEPATOCELLULAR CARCINOMA,disease has finding
500618,treat,0,-1,-1,NA,NA,PALPITATION,173,184,PHEOCHROMOCYTOMA,135,151,"The clinical onset of medullary thyroid carcinoma was noticed as a nodule in the neck at between 17 and 34 years of age ; the onset of PHEOCHROMOCYTOMA was characterized by PALPITATION, hypertensive attacks or recurrent headache at between 17 and 42 years of age ; and death occurred in 10 patients at between 23 and 67 years of age (mean 40.6 years",PALPITATION,PHEOCHROMOCYTOMA,disease has finding
500623,treat,0,-1,-1,NA,NA,POSTMENOPAUSAL BLEEDING,148,171,ENDOMETRIAL CANCER,422,440,"The diagnosis is often made by TVUS but may be better delineated by sonohysterography Endometrial atrophy  Endometrial atrophy is a common cause of POSTMENOPAUSAL BLEEDING in the absence of hormone replacement therapy  If TVUS shows an endometrial thickness mm in a postmenopausal woman, endometrial atrophy is present  TVUS of the endometrium in 80 women with postmenopausal bleeding showed TVUS to be 100% sensitive for ENDOMETRIAL CANCER when the endometrium was >8 mm; biopsy was 94% sensitive",POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,disease has finding
500630,treat,0.0949157996,-0.9050842004,-1,NA,NA,PATHOLOGICAL FRACTURE,73,102,BONE METASTASIS,42,57,It is a reasonable goal to avoid allowing BONE METASTASIS to progress to PATHOLOGICAL FRACTURE,PATHOLOGICAL FRACTURE,BONE METASTASIS,disease has finding
500635,treat,0.1212678125,-0.8787321875,-1,NA,NA,JAUNDICE,36,44,ADENOCARCINOMA OF THE PANCREAS,94,124,A 3-week-old infant presenting with JAUNDICE and an abdominal mass was found to have juvenile ADENOCARCINOMA OF THE PANCREAS (pancreatoblastoma,JAUNDICE,ADENOCARCINOMA OF THE PANCREAS,disease has finding
500637,treat,0,-1,-1,NA,NA,HEPATOMEGALY,53,73,HEPATOMA,23,31,"Of those patients with HEPATOMA, 56% had evidence of HEPATOMEGALY",HEPATOMEGALY,HEPATOMA,disease has finding
500644,treat,0,-1,-1,NA,NA,SPLENOMEGALY,95,115,GAMMA HEAVY CHAIN DISEASE,15,40,A patient with GAMMA HEAVY CHAIN DISEASE was discovered during evaluation for pancytopenia and SPLENOMEGALY,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,disease has finding
500645,treat,0,-1,-1,NA,NA,POSTMENOPAUSAL BLEEDING,79,110,ENDOMETRIAL CANCER,57,75,The single most common cause leading to the diagnosis of ENDOMETRIAL CANCER is POSTMENOPAUSAL BLEEDING,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,disease has finding
500654,treat,0,-1,-1,NA,NA,HYPERTENSION,63,75,PHEOCHROMOCYTOMA,90,114,"On questioning patient had episodic palpitations, flushing and HYPERTENSION suggestive of PHEOCHROMOCYTOMA",HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500672,treat,0,-1,-1,NA,NA,SOLID PATTERN,39,52,INVASIVE DUCTAL CARCINOMA,4,29,"The INVASIVE DUCTAL CARCINOMA showed a SOLID PATTERN, high nuclear and structural atypia and frequent mitotic figures, while the tubular adenoma consisted of a proliferation of small ducts lined by single layers of epithelial and myoepithelial cells with bland nuclei and inconspicuous nucleoli",SOLID PATTERN,INVASIVE DUCTAL CARCINOMA,disease has finding
500675,treat,0.1048284837,-0.8951715163,-1,NA,NA,PATHOLOGICAL FRACTURES,125,147,BONE METASTASES,165,180,"In addition to improving the morbidity of acute hypercalcemia, bisphosphonate therapy has been shown to reduce bone pain and PATHOLOGICAL FRACTURES in patients with BONE METASTASES, and calcitonin also has a potent analgesic effect in these patients",PATHOLOGICAL FRACTURES,BONE METASTASES,disease has finding
500676,treat,0.1400280084,-0.8599719916,-1,NA,NA,HYPERTENSION,50,62,PHEOCHROMOCYTOMA,96,120,Evidence: ? Vigilant intraoperative management of HYPERTENSION is essential during resection of PHEOCHROMOCYTOMA,HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500685,treat,0,-1,-1,NA,NA,DISSEMINATED INTRAVASCULAR COAGULATION,165,203,ACUTE PROMYELOCYTIC LEUKEMIA,207,243,"Other thrombotic conditions occur in association with specific disorders, such as thrombotic thrombocytopenic purpura in hematopoietic stem cell transplantation and DISSEMINATED INTRAVASCULAR COAGULATION in ACUTE PROMYELOCYTIC LEUKEMIA",DISSEMINATED INTRAVASCULAR COAGULATION,ACUTE PROMYELOCYTIC LEUKEMIA,disease has finding
500687,treat,0,-1,-1,NA,NA,ASCITES,42,49,SEROUS CYSTADENOCARCINOMA OF THE OVARY,68,106,An established cell line derived from the ASCITES of a patient with SEROUS CYSTADENOCARCINOMA OF THE OVARY has been characterized,ASCITES,SEROUS CYSTADENOCARCINOMA OF THE OVARY,disease has finding
500696,treat,0,-1,-1,NA,NA,HAEMATURIA,72,82,RENAL CELL CARCINOMA,50,70,The major symptoms are the same as in the classic RENAL CELL CARCINOMA: HAEMATURIA and flank pain,HAEMATURIA,RENAL CELL CARCINOMA,disease has finding
500707,treat,0.07124705,-0.92875295,-1,NA,NA,CHEST PAIN,105,115,MALIGNANT PLEURAL MESOTHELIOMA,17,47,"In patients with MALIGNANT PLEURAL MESOTHELIOMA, radiotherapy is useful in the palliation of symptoms of CHEST PAIN and painful masses",CHEST PAIN,MALIGNANT PLEURAL MESOTHELIOMA,disease has finding
500715,treat,0,-1,-1,NA,NA,METRORRHAGIA,122,134,ENDOMETRIAL CARCINOMA,68,89,"The simple hyperplasia predominates in the perimenopause, while the ENDOMETRIAL CARCINOMA was the most frequent cause for METRORRHAGIA in the postmenopausal women",METRORRHAGIA,ENDOMETRIAL CARCINOMA,disease has finding
500723,treat,0,-1,-1,NA,NA,HYPERTENSION,143,163,PHEOCHROMOCYTOMA,97,113,"Assessment of catecholamine production and excretion is important in the laboratory detection of PHEOCHROMOCYTOMA, a rare but curable cause of HYPERTENSION",HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500725,treat,0,-1,-1,NA,NA,MALAISE,46,53,LYMPHOMATOID GRANULOMATOSIS,92,119,"In a 49 year old woman presenting with fever, MALAISE and pulmonary masses the diagnosis of LYMPHOMATOID GRANULOMATOSIS was established histologically by open lung biopsy",MALAISE,LYMPHOMATOID GRANULOMATOSIS,disease has finding
500730,treat,0,-1,-1,NA,NA,HYPERTENSION,93,113,PHEOCHROMOCYTOMA,43,59,The key to diagnosis is always to think of PHEOCHROMOCYTOMA in the differential diagnosis of HYPERTENSION,HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500735,treat,0,-1,-1,NA,NA,ABDOMINAL PAIN,93,107,PHAEOCHROMOCYTOMA,56,73,"This report is of a patient with spontaneous rupture of PHAEOCHROMOCYTOMA who presented with ABDOMINAL PAIN and a tender abdominal mass. Ruptured phaeochromocytoma is a rare surgical emergency, with only 30 cases reported in the literature",ABDOMINAL PAIN,PHAEOCHROMOCYTOMA,disease has finding
500755,treat,0,-1,-1,NA,NA,POSTMENOPAUSAL BLEEDING,44,67,ENDOMETRIAL CANCER,91,117,Women with an increased risk and those with POSTMENOPAUSAL BLEEDING should be screened for ENDOMETRIAL CANCER,POSTMENOPAUSAL BLEEDING,ENDOMETRIAL CANCER,disease has finding
500762,treat,0,-1,-1,NA,NA,HYPERTENSION,61,73,PHEOCHROMOCYTOMA,117,141,"The association of headache, palpitations, and sweating with HYPERTENSION has a high sensitivity and specificity for PHEOCHROMOCYTOMA",HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500765,treat,0,-1,-1,NA,NA,HEADACHE,97,105,GLIOBLASTOMA,57,69,"A 54-year-old man and a 63-year-old woman presented with GLIOBLASTOMA manifesting as seizure and HEADACHE, respectively",HEADACHE,GLIOBLASTOMA,disease has finding
500779,treat,0.2085144141,-0.7914855859,-1,NA,NA,SPLENIC RUPTURE,98,113,INFECTIOUS MONONUCLEOSIS,131,163,This case-report draws the attention to the possibility of a conservative surgical treatment of a SPLENIC RUPTURE in the course of INFECTIOUS MONONUCLEOSIS,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,disease has finding
500780,treat,0,-1,-1,NA,NA,HYPERTENSION,49,61,PHEOCHROMOCYTOMA,72,96,b  Diazoxide is ineffective in the management of HYPERTENSION caused by PHEOCHROMOCYTOMA,HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500784,treat,0,-1,-1,NA,NA,LYMPHADENOPATHY,43,58,LYMPHOBLASTIC LYMPHOMA,121,143,"At the time of diagnosis, all patients had LYMPHADENOPATHY, and one had a mediastinal mass. Lymph node biopsies revealed LYMPHOBLASTIC LYMPHOMA admixed with a variable number of mature eosinophils",LYMPHADENOPATHY,LYMPHOBLASTIC LYMPHOMA,disease has finding
500792,treat,0,-1,-1,NA,NA,JAUNDICE,59,67,HEPATOCELLULAR CARCINOMA,26,50,We treated a patient with HEPATOCELLULAR CARCINOMA in whom JAUNDICE was caused by obstruction of the common hepatic duct because of compression by the tumor,JAUNDICE,HEPATOCELLULAR CARCINOMA,disease has finding
500807,treat,0,-1,-1,NA,NA,HYPERTENSION,31,43,PHAEOCHROMOCYTOMA,103,120,The recurrence of symptoms and HYPERTENSION in a patient who has previously undergone an operation for PHAEOCHROMOCYTOMA should alert the physician to the need to investigate for recurrent tumour,HYPERTENSION,PHAEOCHROMOCYTOMA,disease has finding
500816,treat,0.078326045,-0.921673955,-1,NA,NA,METRORRHAGIA,184,196,ENDOMETRIAL CANCER,240,266,"Screening for complications and side effects due to treatment: tamoxifen treatment should be stopped one week prior to any surgery or long trip to avoid thromboembolic events, and any METRORRHAGIA should be investigated due to the risk for ENDOMETRIAL CANCER",METRORRHAGIA,ENDOMETRIAL CANCER,disease has finding
500826,treat,0,-1,-1,NA,NA,PALPITATIONS,517,529,PHEOCHROMOCYTOMA,469,485,"History  Recurrence of disease  Ask about symptoms of MTC including neck nodules, dysphagia, dysphonia  Yearly; more often if symptoms appear or there is evidence of progressive disease History  Recurrence/progression of disease  Ask about symptoms of metastatic MTC including flushing, diarrhea, weight loss, bone pain  Yearly; more often if symptoms appear or there is evidence of progressive disease History  Recurrence/progression of disease  Ask about symptoms of PHEOCHROMOCYTOMA including headaches, sweating, PALPITATIONS; and of hyperparathyroidism including hematuria, and urinary stones  Yearly; more often if symptoms appear",PALPITATIONS,PHEOCHROMOCYTOMA,disease has finding
500832,treat,0,-1,-1,NA,NA,HYPERTENSION,34,46,PHEOCHROMOCYTOMA,149,173,Plasma volume tends to be high in HYPERTENSION due to primary aldosteronism or renal parenchymal disease and may be quite low in hypertension due to PHEOCHROMOCYTOMA,HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500840,treat,0,-1,-1,NA,NA,HYPERTENSION,49,61,PHEOCHROMOCYTOMA,70,86,Evidence: ? Patients with identifiable causes of HYPERTENSION such as PHEOCHROMOCYTOMA and renal disease have unique perioperative considerations ( 12,HYPERTENSION,PHEOCHROMOCYTOMA,disease has finding
500852,treat,0,-1,-1,NA,NA,HEADACHE,103,111,PHAEOCHROMOCYTOMA,178,203,"Factors such as hypertension, sustained or paroxysmal, in association with the most common symptoms of HEADACHE, sweating and palpitations, can be used to provide a suspicion of PHAEOCHROMOCYTOMA",HEADACHE,PHAEOCHROMOCYTOMA,disease has finding
500858,treat,0,-1,-1,NA,NA,HEPATOMEGALY,23,35,PRIMARY AMYLOIDOSIS,87,106,"A 74-year-old man with HEPATOMEGALY, hyperglycemia, and proteinuria was diagnosed with PRIMARY AMYLOIDOSIS with liver involvement, proven by biopsy",HEPATOMEGALY,PRIMARY AMYLOIDOSIS,disease has finding
500861,treat,0,-1,-1,NA,NA,SEIZURES,51,59,GANGLIOGLIOMA,83,96,We present a rare case of an adult patient without SEIZURES who is found to have a GANGLIOGLIOMA occurring in the cerebellopontine angle,SEIZURES,GANGLIOGLIOMA,disease has finding
500910,treat,0,-1,-1,NA,NA,ABDOMINAL PAIN,101,115,HEREDITARY ANGIONEUROTIC OEDEMA,18,49,"Two patients with HEREDITARY ANGIONEUROTIC OEDEMA, a condition characterized by repeated episodes of ABDOMINAL PAIN and oedema, and by an absence of complement-1 esterase inhibitor activity in the plasma are presented in detail",ABDOMINAL PAIN,HEREDITARY ANGIONEUROTIC OEDEMA,disease has finding
500934,treat,0,-1,-1,NA,NA,HALLUCINATIONS,85,99,SCHIZOPHRENIA,118,131,"Note that in severe PTSD individuals may experience frank psychotic symptoms such as HALLUCINATIONS and delusions  In SCHIZOPHRENIA or schizoaffective disorder, more pervasive symptoms are likely, including thought disorders and nontrauma-related hallucinations and delusions Developmental disabilities  Poor role functioning and illogical thinking may be related to borderline intellectual functioning or developmental disabilities such as Asperger's syndrome ; refer to a psychiatrist if observation suggests the possible need for further evaluation such as intelligence testing  In schizophrenia or schizoaffective disorder, there is usually some period of",HALLUCINATIONS,SCHIZOPHRENIA,disease has finding
500954,treat,0,-1,-1,NA,NA,HALLUCINATIONS,85,99,SCHIZOPHRENIA,62,75,"Their effects are more pronounced on the positive symptoms of SCHIZOPHRENIA, such as HALLUCINATIONS, delusions, disordered thinking, and paranoia, than on the negative symptoms, such as deficits in social interaction, emotional expression, and motivation",HALLUCINATIONS,SCHIZOPHRENIA,disease has finding
500971,treat,0.377964473,-0.622035527,-1,NA,NA,HYDROCEPHALUS,37,50,AQUEDUCTAL STENOSIS,118,137,An 11-year-old girl with obstructive HYDROCEPHALUS developed akinetic mutism after treatment for hydrocephalus due to AQUEDUCTAL STENOSIS by ventriculoperitoneal shunting,HYDROCEPHALUS,AQUEDUCTAL STENOSIS,disease has finding
500979,treat,0.3287979746,-0.6712020254,-1,NA,NA,NEPHRITIS,177,186,SYSTEMIC LUPUS ERYTHEMATOSUS,190,218,"To evaluate the results, the long-term prognosis and the rates of complication of an immunosuppressive regimen with corticosteroids and cyclophosphamide in the treatment of the NEPHRITIS of SYSTEMIC LUPUS ERYTHEMATOSUS, 21 patients with lupus glomerulonephritis were studied",NEPHRITIS,SYSTEMIC LUPUS ERYTHEMATOSUS,disease has finding
501017,treat,0,-1,-1,NA,NA,BREAST MASS,29,40,CARCINOMA,55,64,"She presented in 1982 with a BREAST MASS that mimicked CARCINOMA on physical examination and mammograms, but excisional biopsy and histologic examination revealed a breast abscess that contained caseous material and a solitary acid-fast bacillus",BREAST MASS,CARCINOMA,disease has finding
501034,treat,0,-1,-1,NA,NA,DEPRESSION,120,130,EPILEPSY,65,73,"Premorbid psychiatric conditions occurred at higher rates in the EPILEPSY versus nonepilepsy groups, foremost including DEPRESSION , anxiety , psychosis , and substance abuse (8% vs 4%",DEPRESSION,EPILEPSY,disease has finding
501050,treat,0,-1,-1,NA,NA,PNEUMONIA,64,73,MALNUTRITION,99,119,"Morbidity from conditions such as gastroenteritis, measles, and PNEUMONIA was often accompanied by MALNUTRITION",PNEUMONIA,MALNUTRITION,disease has finding
501058,treat,0,-1,-1,NA,NA,VASCULITIS,37,47,LYMPHOPENIA,160,171,"Lupus manifestations associated with VASCULITIS in univariate logistic regression included myocarditis, psychosis, Raynaud's phenomenon, serositis, leukopenia, LYMPHOPENIA and pleuritis",VASCULITIS,LYMPHOPENIA,disease has finding
501071,treat,0,-1,-1,NA,NA,AGORAPHOBIA WITH PANIC DISORDER,68,99,HYPOGLYCAEMIA,125,138,"This case report describes a man with Type 1 diabetes who developed AGORAPHOBIA WITH PANIC DISORDER, associated with fear of HYPOGLYCAEMIA and deterioration in glycaemic control",AGORAPHOBIA WITH PANIC DISORDER,HYPOGLYCAEMIA,disease has finding
501073,treat,0.0827605889,-0.9172394111,-1,NA,NA,LEAKAGE,127,134,THROMBUS,25,33,"At autopsy examination a THROMBUS was lodged in the appendage, which presumably resulted in immobilization of the catheter and LEAKAGE of the fluid through an attenuated and necrotic myocardial wall",LEAKAGE,THROMBUS,disease has finding
501127,treat,0,-1,-1,NA,NA,HYPERPLASIA,109,120,CARCINOMA IN SITU,149,166,"For example, carcinogenesis in the bronchial epithelium starts with normal epithelium and progresses through HYPERPLASIA, metaplasia, dysplasia, and CARCINOMA IN SITU to invasive squamous cell cancer",HYPERPLASIA,CARCINOMA IN SITU,disease has finding
501138,treat,0,-1,-1,NA,NA,VASCULAR DISEASE,0,16,VASCULAR INJURY,225,248,"VASCULAR DISEASEs, such as atherosclerosis, thromboembolic disorders and stroke, in addition to surgical procedures such as restenosis, all share the plasminogen activator system as a central component in the pathogenesis of VASCULAR INJURY",VASCULAR DISEASE,VASCULAR INJURY,disease has finding
501148,treat,0.0985329278,-0.9014670722,-1,NA,NA,VENTRICULAR ARRHYTHMIA,95,117,MYOCARDIAL INFARCTION,165,186,"STUDY SELECTION, DATA EXTRACTION AND SYNTHESIS: CAST tested the hypothesis that suppression of VENTRICULAR ARRHYTHMIAs recorded on a Holter monitor in patients with MYOCARDIAL INFARCTION would lead to a decrease in subsequent mortality, presumably by preventing sudden death",VENTRICULAR ARRHYTHMIA,MYOCARDIAL INFARCTION,disease has finding
501149,treat,0,-1,-1,NA,NA,AGGRESSIVENESS,115,129,MALIGNANT GLIOMA,138,154,"The observations suggest that, in spite of the glioblastoma's cytologic heterogeneity, the pathologic substrate of AGGRESSIVENESS in this MALIGNANT GLIOMA is related largely to the proliferation of a population of small anaplastic cells",AGGRESSIVENESS,MALIGNANT GLIOMA,disease has finding
501207,treat,0,-1,-1,NA,NA,SYSTEMIC ARTERIAL PRESSURE,185,211,HEART DISEASE,51,64,"These changes, which are similar to those found in HEART DISEASEs with other causes, are considered secondary to hypoxemia following congestive heart failure, abrupt transitory fall of SYSTEMIC ARTERIAL PRESSURE and cerebral blood flow, cardiac arrhythmias and thromboembolism",SYSTEMIC ARTERIAL PRESSURE,HEART DISEASE,disease has finding
501236,treat,0,-1,-1,NA,NA,VALVULAR ABNORMALITY,13,33,FAMILIAL HYPERCHOLESTEROLEMIA,50,87,Cardiology . VALVULAR ABNORMALITY associated with FAMILIAL HYPERCHOLESTEROLEMIA,VALVULAR ABNORMALITY,FAMILIAL HYPERCHOLESTEROLEMIA,disease has finding
501374,treat,0,-1,-1,NA,NA,DEFICIENCY,13,23,HYPERSEGMENTED NEUTROPHIL,40,65,Hematology . DEFICIENCY associated with HYPERSEGMENTED NEUTROPHILs,DEFICIENCY,HYPERSEGMENTED NEUTROPHIL,disease has finding
501421,treat,0,-1,-1,NA,NA,RECURRENT ABDOMINAL PAIN,32,56,PAROXYSMAL NOCTURNAL HEMOGLOBINURIA,74,117,Hematology . Important cause of RECURRENT ABDOMINAL PAIN in patients with PAROXYSMAL NOCTURNAL HEMOGLOBINURIA,RECURRENT ABDOMINAL PAIN,PAROXYSMAL NOCTURNAL HEMOGLOBINURIA,disease has finding
501444,treat,0,-1,-1,NA,NA,ECTOPIC THYROID TISSUE,30,52,OVARIAN TERATOMA,59,83,Emergency Medicine . Name for ECTOPIC THYROID TISSUE in an OVARIAN TERATOMA,ECTOPIC THYROID TISSUE,OVARIAN TERATOMA,disease has finding
501452,treat,0,-1,-1,NA,NA,SICKLE CELL DISEASE,67,94,ACUTE CHEST SYNDROME,30,50,Hematology . Best therapy for ACUTE CHEST SYNDROME associated with SICKLE CELL DISEASE,SICKLE CELL DISEASE,ACUTE CHEST SYNDROME,disease has finding
