Sent_id,sentence,term1,b1,e1,term2,b2,e2,senrel_score,crowd,baseline,single,expert,distant supervision term1,distant supervision term2,UMLS seed relation
902340,Human LUNG CANCERS are divided into small cell lung cancer (SCLC) and NON SMALL CELL LUNG CANCER (NSCLC) based on established criteria.,LUNG CANCERS,6,17,NON SMALL CELL LUNG CANCER,70,96,0,-1,-1,-1,-1,LUNG,NON-SMALL CELL LUNG CANCER,RO-disease_has_primary_anatomic_site
902345,"Prognosis  In most cases that begin with a small number of patches of hair loss, hair grows back after a few months to a year.[8] In cases with a greater number of patches, hair can either grow back or progress to alopecia totalis or, in rare cases, universalis.[8]  Effects of ALOPECIA AREATA are mainly psychological (loss of self image due to HAIR LOSS.",HAIR LOSS,346,354,ALOPECIA AREATA,278,293,0.979957887,0.9939873661,-1,1,-1,HAIR,ALOPECIA,RO-disease_has_primary_anatomic_site
902348,Skin biopsies from eight patients with DRUG INDUCED DERMATITIS have been compared with skin biopsies from 16 patients developing SKIN LESIONS (acute graft versus host reaction and/or drug induced reaction) after bone marrow transplantation.,SKIN LESIONS,129,140,DRUG INDUCED DERMATITIS,39,62,0.596284794,0.8788854382,-1,-1,-1,SKIN,DERMATITIS,RO-disease_has_primary_anatomic_site
902353,It is said that the JOINTS of the affected limb by poliomyelitis are protected from the development of OSTEOARTHRITIS,JOINTS,20,26,OSTEOARTHRITIS,103,117,0.809039835,0.9427119505,-1,-1,-1,JOINTS,OSTEOARTHRITIS,RO-disease_has_primary_anatomic_site
902354,Persistent infection of the UTERINE CERVIX with high risk human papillomaviruses (HPV) is causally associated with CANCER OF THE CERVIX,UTERINE CERVIX,28,41,CANCER OF THE CERVIX,115,135,0.3030457634,-0.909086271,-1,1,-1,UTERINE CERVIX,CANCER OF THE CERVIX,RO-disease_has_primary_anatomic_site
902355,We investigate the presence of HPV in 60 prostatic benign hyperplasias and in 5 PROSTATIC CARCINOMAS in surgically resected PROSTATES by PCR technique using consensus and type specific primers.,PROSTATES,124,132,PROSTATIC CARCINOMAS,80,100,0,-1,-1,-1,-1,PROSTATES,PROSTATIC CARCINOMAS,RO-disease_has_primary_anatomic_site
902366,"In the present study, the influence of organic alterations in the BRAIN on the age of manifestation of EPILEPSY was investigated by means of cranial computer tomography (CCT) in 307 children and adolescents.",EPILEPSY,103,111,BRAIN,66,70,0.7947194142,0.9384158243,-1,1,-1,BRAIN,EPILEPSY,RO-disease_has_primary_anatomic_site
902370,"In chronic active hepatitis of viral (132 cases) and autoimmune etiology livers (20 cases) with or without cirrhosis, the incidence of membranous expression of Lewis Y in clustered hepatocytes of viral and autoimmune etiology LIVERS was 21 and 0% of mild chronic active hepatitis; 69 and 25% of moderate degree; 85 and 50% of severe degree; and 87 and 100% of CIRRHOSIS respectively.",LIVERS,226,231,CIRRHOSIS,360,369,0.4522670169,-0.8643198949,-1,-1,-1,LIVERS,CIRRHOSIS,RO-disease_has_primary_anatomic_site
902388,OSTEOPOROSIS medications can exert favorable effects on BONE size and cortical thickness.,BONE,56,59,OSTEOPOROSIS,0,12,0,-1,-1,-1,-1,BONE,OSTEOPOROSIS,RO-disease_has_primary_anatomic_site
902397,PEMPHIGUS VULGARIS is an autoimmune blistering DISEASE OF THE SKIN AND MUCOUS MEMBRANES that is caused by anti desmoglein 3 IgG autoantibodies.,DISEASE OF THE SKIN AND MUCOUS MEMBRANES,47,86,PEMPHIGUS VULGARIS,0,18,0.3202563076,-0.9039231077,-1,-1,-1,SKIN,PEMPHIGUS VULGARIS,RO-disease_has_primary_anatomic_site
902403,The ability of PANCREATIC ISLETS implanted into abdominal muscle to effect a recovery from STREPTOZOTOCIN INDUCED DIABETES was compared with that of i.p implants.,PANCREATIC ISLETS,15,31,STREPTOZOTOCIN INDUCED DIABETES,91,122,0.0887356509,-0.9733793047,-1,-1,-1,PANCREATIC ISLETS,DIABETES,RO-disease_has_primary_anatomic_site
902415,PERIPHERAL NERVOUS SYSTEM DISORDERS  INTRODUCTION  The peripheral nervous system refers to the CRANIAL NERVES (see  NEURO OPHTHALMOLOGIC AND CRANIAL NERVE DISORDERS and spinal nerves from their origin to their end.,CRANIAL NERVES,95,108,NEURO OPHTHALMOLOGIC AND CRANIAL NERVE DISORDERS,116,164,0.1020620726,-0.9693813782,-1,-1,-1,CRANIAL NERVES,CRANIAL NERVE DISORDERS,RO-disease_has_primary_anatomic_site
902419,"By contrast, CHRONIC GRANULOCYTIC LEUKEMIA CELLS as well as normal BONE MARROW CELLS lymphocytes, and monocytes, contain predominantly low molecular weight (less than 95 kDa) tyrosine kinase substrates.",CHRONIC GRANULOCYTIC LEUKEMIA CELLS,13,48,BONE MARROW CELLS,67,83,0.3,-0.91,-1,-1,-1,BONE MARROW,CHRONIC GRANULOCYTIC LEUKEMIA,RO-disease_has_primary_anatomic_site
902420,WILMS' TUMOR is a pediatric MALIGNANCY OF THE KIDNEY,MALIGNANCY OF THE KIDNEY,28,51,WILMS' TUMOR,0,12,0,-1,-1,-1,-1,KIDNEY,WILMS' TUMOR,RO-disease_has_primary_anatomic_site
902422,"Neuron specific enolase was localized in nerve fibers, normal ISLET CELLS and islet cell tumors; its concentration was elevated only in the tissue of ISLET CELL TUMORS and in serum from patients with insulinoma.",ISLET CELLS,62,72,ISLET CELL TUMORS,150,167,0,-1,-1,-1,-1,ISLET CELLS,ISLET CELL TUMORS,RO-disease_has_primary_anatomic_site
902437,C]  Specific recommendation: ? Consider referral to a rheumatologist for diagnostic consultation for CPPD disease/pseudogout in patients with: ? Inflammatory arthritis ? Osteoarthritis that appears to have an inflammatory component ? OSTEOARTHRITIS THAT INVOLVES JOINTS that are not usually affected by OSTEOARTHRITIS ? Consider referral to other specialists for patients with signs and symptoms of other underlying diseases such as: ? Hemochromatosis ? Hyperparathyroidism ? Acromegaly ? See module  Osteoarthritis.,OSTEOARTHRITIS THAT INVOLVES JOINTS,234,268,OSTEOARTHRITIS,234,248,0.800640769,0.9401922307,-1,1,-1,JOINTS,OSTEOARTHRITIS,RO-disease_has_primary_anatomic_site
902442,"In each case, abnormal biomechanics were caused by or associated with arthritis or ARTHROSIS due to advanced age or OVERUSED JOINTS",ARTHROSIS,83,92,OVERUSED JOINTS,116,130,0.8838834765,0.965165043,-1,1,-1,JOINTS,ARTHROSIS,RO-disease_has_primary_anatomic_site
902445,CIS is found in the CONTRALATERAL TESTIS in 5% of the patients with TESTICULAR GERM CELL CANCER,CONTRALATERAL TESTIS,20,39,TESTICULAR GERM CELL CANCER,68,95,0.3333333333,-0.9,-1,1,-1,TESTIS,TESTICULAR GERM CELL CANCER,RO-disease_has_primary_anatomic_site
902446,KOHLER'S BONE DISEASE  KOHLER'S BONE DISEASE is OSTEOCHONDROSIS OF THE TARSAL navicular bone.,KOHLER'S BONE DISEASE,0,21,OSTEOCHONDROSIS OF THE TARSAL,48,77,0,-1,-1,-1,-1,BONE,OSTEOCHONDROSIS,RO-disease_has_primary_anatomic_site
902448,"Because of the extreme sensitivity of the thyroid gland in children, there is a risk OF RADIATION INDUCED THYROID CANCER EVEN WHEN THE THYROID GLAND IS OUTSIDE OF the irradiated field.",EVEN WHEN THE THYROID GLAND IS OUTSIDE OF,121,161,OF RADIATION INDUCED THYROID CANCER,85,120,0.6859943406,0.9057983022,-1,-1,-1,THYROID GLAND,THYROID CANCER,RO-disease_has_primary_anatomic_site
902453,"OSTEOGENESIS IMPERFECTA (OI) is a genetic disorder of increased bone fragility and LOW BONE MASS Severity varies widely, ranging from intrauterine fractures and perinatal lethality to very mild forms without fractures.",OSTEOGENESIS IMPERFECTA,0,23,LOW BONE MASS,83,95,0.9970544855,0.9991163457,-1,1,-1,BONE,OSTEOGENESIS IMPERFECTA,RO-disease_has_primary_anatomic_site
902455,"However, the deeper portions of HAIR FOLLICLES were also found to be unlabeled, and further study of BENIGN FOLLICULAR TUMORS which may histologically mimic basal cell carcinomas is suggested",HAIR FOLLICLES,32,46,BENIGN FOLLICULAR TUMORS,101,125,0,-1,-1,-1,-1,HAIR FOLLICLES,BENIGN FOLLICULAR TUMORS,RO-disease_has_primary_anatomic_site
902457,Posttransplant RENAL CELL CARCINOMA (RCC) usually arises in the native KIDNEYS of renal transplant recipients rather than in the transplanted kidney.,KIDNEYS,71,77,RENAL CELL CARCINOMA,15,35,0.316227766,-0.9051316702,-1,-1,-1,KIDNEYS,RENAL CELL CARCINOMA,RO-disease_has_primary_anatomic_site
902460,"Since 1982, three patients with ESOPHAGEAL CANCER complicated with pulmonary bullae have been treated by operation on the ESOPHAGUS and lung in one performance: In all the patients, the bullae were on the same side of the operation.",ESOPHAGUS,122,130,ESOPHAGEAL CANCER,32,49,0,-1,-1,-1,-1,ESOPHAGUS,ESOPHAGEAL CANCER,RO-disease_has_primary_anatomic_site
902461,"The alterations found in bone matrix CONSTITUENTS IN OSTEOPOROTIC BONE RELATIVE TO CONTROLS suggest that in OSTEOPOROSIS and fractures, not only bone mass changes, but also bone quality changes play a role in bone strength.",CONSTITUENTS IN OSTEOPOROTIC BONE RELATIVE TO CONTROLS,37,90,OSTEOPOROSIS,108,120,0.5303300859,0.8590990258,-1,-1,-1,BONE,OSTEOPOROSIS,RO-disease_has_primary_anatomic_site
902476,"? An artificial tanning preparation containing dihydroxyacetone (DHA) to help mask the extent of vitiligo for several days (most appropriate for skin with a yellow hue) ? Cosmetic tattooing in darker skinned patients with localized, stable vitiligo in whom repigmentation is unlikely (most effective for involvement of the lips) ? Recommend regular sunscreen use in all vitiligo patients, both to prevent burning of depigmented areas and to prevent tanning of normally pigmented skin and the resulting enhancement of contrast between VITILIGO patches and normal SKIN.",SKIN,562,565,VITILIGO,534,542,0.1178511302,-0.9646446609,-1,-1,-1,SKIN,VITILIGO,RO-disease_has_primary_anatomic_site
902487,"Our results indicate, for the first time, an association between Graves' disease and a VDR polymorphism in the Japanese and suggest that a VDR FokI polymorphism may affect BONE MINERAL METABOLISM and can predict risk of OSTEOPOROSIS as a complication of Graves' disease in patients in remission.",BONE MINERAL METABOLISM,172,194,OSTEOPOROSIS,220,232,0.5773502692,0.8732050808,-1,-1,-1,BONE,OSTEOPOROSIS,RO-disease_has_primary_anatomic_site
902506,The authors report a case of PHEOCHROMOCYTOMA revealed by a de novo appeared HYPERTENSION in a young female patient at her 3rd trimester of pregnancy.,HYPERTENSION,77,89,PHEOCHROMOCYTOMA,29,45,0.9383148633,0.981494459,1,1,1,HYPERTENSION,PHEOCHROMOCYTOMA,RO-disease_may_have_finding
902511,"However, the patient deteriorated, with fevers, weight loss, PANCYTOPENIA and laboratory features consistent with the HAEMOPHAGOCYTIC SYNDROME",PANCYTOPENIA,61,73,HAEMOPHAGOCYTIC SYNDROME,118,142,0.8682431421,0.9604729426,1,1,1,PANCYTOPENIA,HAEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
902514,"However, despite the additional information provided by MRI, mammography is still an extremely important diagnostic imaging modality, particularly for several common conditions such as ductal carcinoma IN SITU (DCIS) where it has been shown that there is a strong correlation between MICROCALCIFICATION CLUSTERS and malignancy.",IN SITU (DCIS,202,215,MICROCALCIFICATION CLUSTERS,284,310,0.5477225575,0.8643167673,1,1,1,MICROCALCIFICATION,DCIS,RO-disease_may_have_finding
902532,"A chest x ray showing a large tumor like opacity in the left lower lobe and endoscopy visualizing a budding mass suggested a diagnosis of BRONCHIAL CARCINOMA in a 55 year old, tobacco smoking Cambodian who consulted for HEMOPTYSIS and altered general status.",HEMOPTYSIS,220,230,BRONCHIAL CARCINOMA,138,157,0.7715167498,0.9314550249,1,1,1,HEMOPTYSIS,BRONCHIAL CARCINOMA,RO-disease_may_have_finding
902533,A 52-year-old man with HEPATOCELLULAR CARCINOMA (HCC) was admitted with cough and FEVER,FEVER,82,87,HEPATOCELLULAR CARCINOMA,23,47,0.9649012814,0.9894703844,1,-1,1,FEVER,HEPATOCELLULAR CARCINOMA,RO-disease_may_have_finding
902535,CENTRAL NEUROCYTOMA seldom present with HEMORRHAGE,HEMORRHAGE,40,49,CENTRAL NEUROCYTOMA,0,19,0.4618802154,-0.8614359354,1,-1,1,HEMORRHAGE,CENTRAL NEUROCYTOMA,RO-disease_may_have_finding
902537,These results showed that high LAPTM4B expression was associated with progression of ovarian carcinoma and correlated with UNFAVORABLE CLINICAL OUTCOME suggesting that LAPTM4B may be a clinically useful prognostic indicator for OVARIAN CARCINOMA,UNFAVORABLE CLINICAL OUTCOME,123,150,OVARIAN CARCINOMA,228,245,0.7947194142,0.9384158243,1,1,1,UNFAVORABLE CLINICAL OUTCOME,OVARIAN CARCINOMA,RO-disease_may_have_finding
902542,"Among the lymphoma patients without IPSID 65% had ABDOMINAL PAIN weight loss, abdominal masses, obstruction, and perforation.",ABDOMINAL PAIN,50,63,IPSID,36,41,0.9594032236,0.9878209671,1,1,1,ABDOMINAL PAIN,IPSID,RO-disease_may_have_finding
902545,"CASE REPORT: Morgan, a 4-year-old boy with BLOOM SYNDROME, developed a WILMS TUMOR",WILMS TUMOR,71,82,BLOOM SYNDROME,43,57,0.979957887,0.9939873661,1,1,1,WILMS TUMOR,BLOOM SYNDROME,RO-disease_may_have_finding
902547,"A 29 year old man with a marfanoid habitus, peculiar mucosal neuromas of the lips and tongue, high arched palate, hyperplastic CORNEAL NERVES AND HYPERTENSION was found at operation to have medullary carcinoma of the thyroid, PARATHYROID HYPERPLASIA AND PHEOCHROMOCYTOMA",PARATHYROID HYPERPLASIA AND PHEOCHROMOCYTOMA,226,270,CORNEAL NERVES AND HYPERTENSION,127,158,0.8219949365,0.946598481,1,-1,1,HYPERTENSION,PHEOCHROMOCYTOMA,RO-disease_may_have_finding
902557,We describe a case in which a diagnosis of SPLENIC RUPTURE occurring spontaneously on a background of INFECTIOUS MONONUCLEOSIS was made as a result of a high index of suspicion,SPLENIC RUPTURE,43,58,INFECTIOUS MONONUCLEOSIS,102,126,0.8616404369,0.9584921311,1,1,1,SPLENIC RUPTURE,INFECTIOUS MONONUCLEOSIS,RO-disease_may_have_finding
902568,A 74 year old woman presented with moderate ASCITES with diagnostic features of ADENOCARCINOMA OF THE OVARY,ADENOCARCINOMA OF THE OVARY,80,107,ASCITES,44,50,0.9922778767,0.997683363,1,1,1,ASCITES,ADENOCARCINOMA OF THE OVARY,RO-disease_may_have_finding
902569,"Angioimmunoblastic lymphadenopathy WITH DYSPROTEINEMIA (AILD) is a rare lymphoproliferative disorder characterized by diffuse LYMPHADENOPATHY fever, hepatosplenomegaly, hemolytic anemia, and polyclonal hypergammaglobulinemia.",LYMPHADENOPATHY,126,140,WITH DYSPROTEINEMIA (AILD),35,61,0.968495997,0.9905487991,1,1,1,LYMPHADENOPATHY,AILD,RO-disease_may_have_finding
902605,We describe a patient with cutaneous melanosis who presented with NEUROLOGICAL SYMPTOMS due to a large PRIMARY MENINGEAL MELANOMA,NEUROLOGICAL SYMPTOMS,66,87,PRIMARY MENINGEAL MELANOMA,103,129,0.9701425001,0.99104275,1,1,1,NEUROLOGICAL SYMPTOMS,MENINGEAL MELANOMA,RO-disease_may_have_finding
902607,"The diagnosis of PLASMA CELL LEUKAEMIA a rare disorder with an AGGRESSIVE CLINICAL COURSE and poor prognosis, is not always straightforward and may be dependent on the results of immunophenotyping.",AGGRESSIVE CLINICAL COURSE,63,88,PLASMA CELL LEUKAEMIA,17,38,0.6099942813,0.8829982844,1,-1,1,AGGRESSIVE CLINICAL COURSE,PLASMA CELL LEUKAEMIA,RO-disease_may_have_finding
902609,Of those patients with HEPATOMA 56% had evidence of HEPATOMEGALY,HEPATOMEGALY,52,63,HEPATOMA,23,30,0.914991422,0.9744974266,1,1,1,HEPATOMEGALY,HEPATOMA,RO-disease_may_have_finding
902622,A patient with GAMMA HEAVY CHAIN DISEASE (Franklin's disease) was discovered during evaluation for pancytopenia and SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,15,40,SPLENOMEGALY,116,128,0.5070925528,0.8521277658,1,1,1,SPLENOMEGALY,GAMMA HEAVY CHAIN DISEASE,RO-disease_may_have_finding
902637,The authors describe the case of a 58 year old man with an history of SEIZURES because of RIGHT PARIETAL PARASAGITTAL MENINGIOMA,SEIZURES,70,77,RIGHT PARIETAL PARASAGITTAL MENINGIOMA,90,128,0.9970544855,0.9991163457,1,-1,1,SEIZURES,PARASAGITTAL MENINGIOMA,RO-disease_may_have_finding
902638,"We investigated platelet function, platelet secretion, and platelet morphometry before and one week after splenectomy in seven patients with normal platelet production and normal spleen size (Hodgkin's disease) and five patients with SPLENOMEGALY and platelet abnormalities (4 with myeloproliferative disorders and 1 with CHRONIC MYELOMONOCYTIC LEUKEMIA",SPLENOMEGALY,234,246,CHRONIC MYELOMONOCYTIC LEUKEMIA,322,353,0.1428571429,-0.9571428571,1,-1,1,SPLENOMEGALY,CHRONIC MYELOMONOCYTIC LEUKEMIA,RO-disease_may_have_finding
902642,HEMOPHAGOCYTIC SYNDROME (HPS) is a life-threatening disorder characterized by PANCYTOPENIA and activation of macrophages,PANCYTOPENIA,78,90,HEMOPHAGOCYTIC SYNDROME,0,23,0.9918365981,0.9975509794,1,1,1,PANCYTOPENIA,HEMOPHAGOCYTIC SYNDROME,RO-disease_may_have_finding
902644,"On questioning patient had episodic palpitations, flushing and HYPERTENSION suggestive of PHEOCHROMOCYTOMA",HYPERTENSION,63,74,PHEOCHROMOCYTOMA,90,106,0.9761870602,0.9928561181,1,1,1,HYPERTENSION,PHEOCHROMOCYTOMA,RO-disease_may_have_finding
902649,We do not recommend observation of SPLENIC RUPTURE in patients with MONONUCLEOSIS because of the danger of delayed hemorrhage,SPLENIC RUPTURE,35,50,MONONUCLEOSIS,68,81,0.9704949588,0.9911484876,1,-1,1,SPLENIC RUPTURE,MONONUCLEOSIS,RO-disease_may_have_finding
902651,"Combinations of symptoms can be of value: 2 or more symptoms from the triad of HEADACHE palpitations, and diaphoresis were present in the majority of pheochromocytoma patients, but in a smaller number of non PHEOCHROMOCYTOMA patients.",HEADACHE,79,86,PHEOCHROMOCYTOMA,208,224,0.9091372901,0.972741187,1,1,1,HEADACHE,PHEOCHROMOCYTOMA,RO-disease_may_have_finding
902653,"MYELODYSPLASTIC SYNDROMES (MDS) are characterized by HYPERCELLULAR BONE MARROW, peripheral cytopenia and an increased rate of intramedullary apoptosis",HYPERCELLULAR BONE MARROW,53,78,MYELODYSPLASTIC SYNDROMES,0,25,0.9759000729,0.9927700219,1,1,1,HYPERCELLULAR BONE MARROW,MYELODYSPLASTIC SYNDROMES,RO-disease_may_have_finding
902656,"This retrospective study correlated the mammographic manifestations and averaged nuclear grades using Holland, Van Nuys, and Lagios classifications in 37 cases of ductal carcinoma IN SITU (DCIS; microcalcifications alone were seen in 59.4%, MICROCALCIFICATIONS with associated mass in 19%, and mass alone in 21.6%.",MICROCALCIFICATIONS,241,260,IN SITU (DCIS),180,194,0.3592106041,-0.8922368188,1,-1,1,MICROCALCIFICATIONS,DCIS,RO-disease_may_have_finding
902662,"If only these 139 'true negative' screens are analysed, similar associations are seen between microcalcification on previous films and subsequent finding of DCIS (P=0.03) and between MICROCALCIFICATION on previous films and high grade invasive ductal carcinomas (P=0.015.",MICROCALCIFICATION,183,200,DCIS,157,161,0.1240347346,-0.9627895796,1,1,1,MICROCALCIFICATION,DCIS,RO-disease_may_have_finding
