_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expertdecision,relation,sent_id,relation,sentence,term1,term2
494240894,6/30/2014 02:40:35,,1310039875,6/30/2014 02:39:29,instagc,1,19636746,USA,NY,Canandaigua,192.182.211.200,[IS_A],[IS_A],METASTATIC LESIONS (nodes and SKIN METASTASES,They are both caused by the same disease.,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,6/30/2014 17:43:44,,1310610076,6/30/2014 17:42:55,prodege,1,19769549,USA,CA,Montara,98.210.248.230,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],suspected,n/a,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/1/2014 08:35:31,,1311391024,7/1/2014 08:35:01,prodege,1,15439740,AUS,2,Jannali,27.96.208.89,[OTHER],[OTHER],and,n/a,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 02:42:57,,1312395106,7/2/2014 02:42:26,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,[ASSOCIATED_WITH],[ASSOCIATED_WITH],METASTATIC LESIONS,n/a,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 14:30:11,,1312982432,7/2/2014 14:28:47,prodege,1,14848125,GBR,V2,Glasgow,86.130.194.252,[IS_A] [PREVENTS],"[PREVENTS]
[IS_A]",(nodes SKIN METASTASES,n/a,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 17:33:21,,1313106841,7/2/2014 17:32:54,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH] [PART_OF],"[ASSOCIATED_WITH]
[PART_OF]",METASTATIC METASTASES,N/A,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 17:55:56,,1313131113,7/2/2014 17:54:08,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[MANIFESTATION],[MANIFESTATION],(nodes and SKIN METASTASES,nodes and skin metastases are both forms of lesions.,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 18:00:34,,1313136031,7/2/2014 18:00:12,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],METASTATIC LESIONS SKIN METASTASES,n/a,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240894,7/2/2014 18:46:21,,1313176859,7/2/2014 18:45:58,clixsense,1,6621167,USA,,,66.87.114.142,[ASSOCIATED_WITH],[ASSOCIATED_WITH],and,Na,96,126,114,141,-1,RO-disease_has_finding,901715,,"In 20 patients with past history of melanoma, PO2 was evaluated in normal tissues and suspected METASTATIC LESIONS (nodes and SKIN METASTASES",METASTATIC LESIONS,SKIN METASTASES
494240895,6/27/2014 15:05:17,,1306149434,6/27/2014 15:04:43,onestopgpt,1,21275875,CAN,ON,Hamilton,216.209.129.188,[IS_A],[IS_A],"(e.g.,",N/A,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,6/28/2014 19:27:03,,1307399968,6/28/2014 19:26:05,clixsense,1,17950689,GBR,X5,Cardiff,89.168.38.216,[SYMPTOM],[SYMPTOM],"TOXEMIA,",NONE,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,6/29/2014 01:15:22,,1307934495,6/29/2014 01:12:33,clixsense,1,8092925,CAN,,,38.108.87.20,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"(e.g.,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,6/29/2014 18:58:17,,1309460337,6/29/2014 18:57:55,prodege,1,15228858,GBR,,,87.115.166.125,[IS_A],[IS_A],"(e.g.,",N/A,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,6/29/2014 23:50:39,,1309963056,6/29/2014 23:49:29,neodev,1,20929875,USA,MA,Boston,71.174.181.181,[IS_A],[IS_A],"COMPLICATED PREGNANCIES (e.g., TOXEMIA,",N/A,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,6/30/2014 09:18:20,,1310271647,6/30/2014 09:18:00,piyoogle,1,26715273,USA,AZ,Phoenix,23.105.14.54,[NONE],[NONE],ff,tt,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/1/2014 12:55:06,,1311528617,7/1/2014 12:54:07,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[SYMPTOM],[SYMPTOM],"(e.g.,",N/A,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 02:43:31,,1312395881,7/2/2014 02:43:00,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"COMPLICATED PREGNANCIES TOXEMIA,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 16:18:49,,1313049875,7/2/2014 16:18:07,prodege,1,7899370,USA,MI,Bay City,71.13.81.162,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"COMPLICATED PREGNANCIES (e.g., TOXEMIA,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 17:38:24,,1313111868,7/2/2014 17:38:02,prodege,1,18960400,GBR,H9,London,109.154.7.94,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],COMPLICATED,dssdsdsd,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 17:50:12,,1313124822,7/2/2014 17:49:47,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[MANIFESTATION],[MANIFESTATION],"COMPLICATED PREGNANCIES (e.g., TOXEMIA,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 17:59:29,,1313134951,7/2/2014 17:58:33,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"COMPLICATED PREGNANCIES TOXEMIA,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 18:09:51,,1313144248,7/2/2014 18:08:36,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[MANIFESTATION],[MANIFESTATION],"(e.g.,",toxemia is an example of a complicated pregnancy,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 18:35:46,,1313166669,7/2/2014 18:35:19,prodege,1,9378607,GBR,U8,Edinburgh,94.1.221.80,[IS_A],[IS_A],"COMPLICATED PREGNANCIES (e.g., TOXEMIA,",n/a,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240895,7/2/2014 19:09:42,,1313200711,7/2/2014 19:09:32,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[IS_A],[IS_A],"(e.g.,",N/A,3,34,26,41,-1,RO-disease_has_finding,901791,,"In COMPLICATED PREGNANCIES (e.g., TOXEMIA, diabetes mellitus) the L/S ratio may result in erroneous clinical interpretation and premature intervention",COMPLICATED PREGNANCIES,TOXEMIA
494240896,6/27/2014 17:31:20,,1306261295,6/27/2014 17:30:37,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[SYMPTOM],[SYMPTOM],Patients DIABETES MELLITUS may present initially with DKA,symptom,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,6/28/2014 04:33:47,,1306833770,6/28/2014 04:33:17,superrewards,1,23067591,USA,VA,Earlysville,71.48.142.94,[SYMPTOM],[SYMPTOM],Patients with DIABETES MELLITUS may present with DKA,Na,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,6/29/2014 00:03:51,,1307822209,6/29/2014 00:03:17,prodege,1,21891314,AUS,7,Mornington,203.214.41.115,[SYMPTOM],[SYMPTOM],DIABETES MELLITUS may present initially with DKA,N/A,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,6/30/2014 21:20:31,,1310964449,6/30/2014 21:19:12,prodege,1,10018215,CAN,ON,Brampton,99.227.128.25,[ASSOCIATED_WITH],[ASSOCIATED_WITH],present initially,N/A,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/1/2014 01:42:50,,1311135303,7/1/2014 01:40:40,prodege,1,25746330,USA,AR,Maumelle,99.25.246.56,[ASSOCIATED_WITH] [SYMPTOM] [MANIFESTATION],"[SYMPTOM]
[MANIFESTATION]
[ASSOCIATED_WITH]",may present initially,I did not select None,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/1/2014 23:42:50,,1312218160,7/1/2014 23:42:20,eup_slw,1,18329415,USA,PA,Folcroft,64.121.230.236,[SYMPTOM],[SYMPTOM],may present with,n/a,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 01:26:40,,1312314412,7/2/2014 01:25:28,instagc,1,23149109,USA,NC,Durham,75.189.206.205,[SYMPTOM],[SYMPTOM],DIABETES MELLITUS present DKA,symptom,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 02:44:38,,1312397211,7/2/2014 02:43:59,rewardsspot,1,17763704,USA,VA,Manassas,198.7.62.204,[LOCATION],[LOCATION],DIABETES MELLITUS DKA,n/a,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 17:39:13,,1313112757,7/2/2014 17:38:53,prodege,1,18960400,GBR,H9,London,109.154.7.94,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],Rationale:,dssddsdsds,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 18:02:22,,1313137965,7/2/2014 18:02:07,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],DIABETES MELLITUS DKA,n/a,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 18:06:31,,1313141617,7/2/2014 18:05:36,clixsense,1,6621167,USA,,,66.87.114.142,[ASSOCIATED_WITH],[ASSOCIATED_WITH],with,Na,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 18:07:16,,1313142208,7/2/2014 18:06:51,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[SYMPTOM],[SYMPTOM],may present initially with,n/a,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 19:03:58,,1313195395,7/2/2014 19:03:42,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[SYMPTOM],[SYMPTOM],may present initially with,N/A,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 19:16:22,,1313206569,7/2/2014 19:15:59,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[MANIFESTATION],[MANIFESTATION],may present initially with,n/a,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240896,7/2/2014 19:18:03,,1313208179,7/2/2014 19:17:42,prizezombie,1,19082757,USA,AL,Birmingham,138.26.152.5,[SYMPTOM],[SYMPTOM],may present initially with,NA,72,27,75,44,1,RO-cause_of,900254,,Rationale: ? Patients with DIABETES MELLITUS may present initially with DKA,DKA,DIABETES MELLITUS
494240897,6/28/2014 00:28:29,,1306666145,6/28/2014 00:27:52,prodege,1,15287417,CAN,ON,Maple,99.248.137.57,[OTHER],[OTHER],SYSTEMIC INFLAMMATORY RESPONSE SYNDROME SEPSIS,N/A,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/28/2014 17:35:26,,1307135316,6/28/2014 17:34:48,prodege,1,18960400,GBR,H9,London,109.154.7.94,[CAUSES],[CAUSES],INFLAMMATORY,FDFDFD,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/28/2014 19:24:09,,1307391413,6/28/2014 19:23:38,tremorgames,1,16681597,USA,IN,Munster,76.193.171.98,[ASSOCIATED_WITH],[ASSOCIATED_WITH],leading to or,N/A,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/28/2014 19:27:36,,1307401557,6/28/2014 19:27:23,clixsense,1,17950689,GBR,X5,Cardiff,89.168.38.216,[CAUSES],[CAUSES],INFLAMMATORY,NONE,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/28/2014 20:51:41,,1307620467,6/28/2014 20:48:48,prodege,1,2145087,USA,,,184.53.0.137,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/29/2014 01:42:24,,1307980438,6/29/2014 01:42:15,coinworker,1,26727958,USA,OH,Cleveland,75.187.153.207,[CONTRAINDICATES],[CONTRAINDICATES],present,t,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/29/2014 17:02:28,,1309105347,6/29/2014 17:01:14,elite,1,27769923,GBR,J8,Nottingham,2.100.251.81,[NONE],[NONE],N/A,there is nothing linking them,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,6/29/2014 19:04:37,,1309481130,6/29/2014 19:02:39,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[IS_A],[IS_A],or,They are the same.,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,7/1/2014 01:45:58,,1311137847,7/1/2014 01:44:21,prodege,1,25746330,USA,AR,Maumelle,99.25.246.56,[NONE],[NONE],N/A,Two separate manifestations of disease that can both be caused by the same thing,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
494240897,7/1/2014 18:31:22,,1311837374,7/1/2014 18:30:48,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[OTHER],[OTHER],or,N/A,164,207,203,213,-1,RO-cause_of,900054,,"PCT and other calcitonin precursors in serum are present at less than 50 pg/ml in healthy individuals, but are highly elevated in serum where conditions leading to SYSTEMIC INFLAMMATORY RESPONSE SYNDROME or SEPSIS prevail",SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,SEPSIS
